buyer_dea_no,buyer_state,buyer_county,lat,lon
BR3109231,KY,BUTLER,37.2258751,-86.6856192
FW0656922,KY,BUTLER,37.2271701,-86.6871138
FP1267031,TN,DAVIDSON,36.0714466,-86.688409
BW9835503,TN,WILLIAMSON,35.996118,-86.6898036
BS6918063,TN,DAVIDSON,36.0869373,-86.690378
BK9967184,TN,WILLIAMSON,36.0004279,-86.6912397
BP9579903,TN,WILLIAMSON,35.997163,-86.6917942
BT8497249,TN,DAVIDSON,36.3046064,-86.6941538
FN0214471,TN,DAVIDSON,36.0746843,-86.6958189
FN1387136,TN,DAVIDSON,36.0746843,-86.6958189
FW0040105,TN,DAVIDSON,36.3296345,-86.6967915
AT7272088,TN,ROBERTSON,36.548588,-86.6969921
AW5040592,TN,DAVIDSON,36.296671,-86.6982839
FW4969614,TN,MARSHALL,35.6199415,-86.6985298
FP0012841,TN,DAVIDSON,36.3315448,-86.6991003
AH4657459,TN,MARSHALL,35.6146755,-86.699828
BK1115408,TN,DAVIDSON,36.326473,-86.6998762
BC9550573,TN,DAVIDSON,36.3230176,-86.7006702
BH0689313,TN,DAVIDSON,36.2969263,-86.7009962
BA9028285,TN,DAVIDSON,36.2990072,-86.7016343
BI8102030,TN,DAVIDSON,36.1229489,-86.7031556
AK1135842,TN,DAVIDSON,36.3262697,-86.7036699
BN3383089,TN,DAVIDSON,36.1485054,-86.7047847
FP0678954,TN,DAVIDSON,36.1485054,-86.7047847
BT5602429,TN,DAVIDSON,36.1453748,-86.7087427
BW5451846,TN,DAVIDSON,36.0419415,-86.7091763
BR8003674,TN,DAVIDSON,36.3152742,-86.7092935
BW0523161,TN,DAVIDSON,36.1268057,-86.7119984
BE5292317,TN,DAVIDSON,36.3217834,-86.7128123
BR5292317,TN,DAVIDSON,36.3217834,-86.7128123
BW8216598,TN,DAVIDSON,36.3226229,-86.7128407
AP0396970,TN,DAVIDSON,36.258165,-86.7132801
AW0408117,TN,DAVIDSON,36.2564733,-86.7133839
AK1846988,TN,DAVIDSON,36.2617934,-86.7134067
BW9315486,TN,DAVIDSON,36.2639405,-86.7140491
BK0181266,TN,DAVIDSON,36.0463706,-86.7150711
BW4395693,TN,DAVIDSON,36.0507018,-86.7151497
AB3037098,KY,OHIO,37.6352391,-86.7164176
FL0031194,KY,OHIO,37.6352391,-86.7164176
FR3043243,KY,OHIO,37.636401,-86.7177347
BR4790160,TN,DAVIDSON,36.0675782,-86.7193285
BH0689440,TN,DAVIDSON,36.2476732,-86.7212476
AD8940961,TN,DAVIDSON,36.0762612,-86.7225364
BE9503687,TN,DAVIDSON,36.0762155,-86.7233255
FP4530792,TN,DAVIDSON,36.204746,-86.723518
FW2889612,TN,DAVIDSON,36.204746,-86.723518
BK1895309,TN,DAVIDSON,36.1102796,-86.724976
FW0057542,TN,DAVIDSON,36.0824717,-86.725605
BW9835490,TN,DAVIDSON,36.0763318,-86.7260374
AS0408989,TN,DAVIDSON,36.2379477,-86.7263911
AS0408991,TN,DAVIDSON,36.0800039,-86.7281457
AK3262362,TN,DAVIDSON,36.0852285,-86.7287593
BW6610807,TN,DAVIDSON,36.2111285,-86.7320893
BK0664640,TN,DAVIDSON,36.2101177,-86.7324362
BE5402045,TN,DAVIDSON,36.2106249,-86.7338545
BR5402045,TN,DAVIDSON,36.2106249,-86.7338545
BP9728645,TN,DAVIDSON,36.0410081,-86.741481
BH0688967,TN,DAVIDSON,36.1963943,-86.7416767
AW2320290,TN,DAVIDSON,36.1954381,-86.7423446
BW3067938,TN,DAVIDSON,36.0407965,-86.7442304
BH0689286,TN,DAVIDSON,36.1108841,-86.7444798
BW9315400,TN,DAVIDSON,36.1920984,-86.7451167
BK6635948,TN,DAVIDSON,36.0390414,-86.7452518
BW8481020,TN,DAVIDSON,36.0421931,-86.7456447
BE6178594,TN,DAVIDSON,36.1109624,-86.7457512
BR6178594,TN,DAVIDSON,36.1109624,-86.7457512
AW0408319,TN,DAVIDSON,36.1116171,-86.7461161
FK0253966,TN,DAVIDSON,36.1843814,-86.7470589
BE5873408,TN,DAVIDSON,36.1837986,-86.7487622
BR5873408,TN,DAVIDSON,36.1837986,-86.7487622
FV1522297,TN,DAVIDSON,36.0860537,-86.7492568
BM3844924,TN,DAVIDSON,36.2450811,-86.7507379
FN2975223,TN,DAVIDSON,36.2450811,-86.7507379
BC4437352,TN,DAVIDSON,36.0854723,-86.7517728
BD3864825,TN,DAVIDSON,36.1095591,-86.7542341
BA8527573,TN,DAVIDSON,36.1041139,-86.7556614
BW9178523,TN,DAVIDSON,36.2688255,-86.7565176
AB0393823,TN,DAVIDSON,36.0797308,-86.7591516
FT0427941,TN,DAVIDSON,36.0805806,-86.7591569
BW1898608,TN,DAVIDSON,36.2336583,-86.7591596
AL0397376,TN,DAVIDSON,36.1682019,-86.7594228
FL1726011,TN,DAVIDSON,36.1682019,-86.7594228
BH0689185,TN,DAVIDSON,36.2290959,-86.7604405
BS4273304,TN,DAVIDSON,36.2323545,-86.7605708
FW1873175,TN,DAVIDSON,36.2443566,-86.7629009
BN7065332,TN,DAVIDSON,36.1087928,-86.7632929
FW3011210,TN,DAVIDSON,36.110974,-86.7694458
BC0390360,TN,DAVIDSON,36.1572389,-86.7706041
BK3927069,TN,MARSHALL,35.4430137,-86.7729796
FP3248994,TN,DAVIDSON,36.1854238,-86.7731367
BH0689438,TN,DAVIDSON,36.1189765,-86.7752961
BW6118740,TN,DAVIDSON,36.1210019,-86.7753601
BE5292379,TN,DAVIDSON,36.125918,-86.7764623
BR5292379,TN,DAVIDSON,36.125918,-86.7764623
BK4364648,TN,DAVIDSON,36.1201079,-86.7768145
BT9249334,TN,WILLIAMSON,36.0427023,-86.7783599
AW0408268,TN,DAVIDSON,36.1641552,-86.780391
BW9421760,TN,MARSHALL,35.4610326,-86.7816168
AH0375394,TN,MARSHALL,35.4620505,-86.7829122
BR5157450,TN,MARSHALL,35.4624986,-86.7840241
BM8278194,TN,DAVIDSON,36.193462,-86.786239
AK2432362,TN,WILLIAMSON,36.0319395,-86.7874264
BH5212078,TN,WILLIAMSON,36.0319395,-86.7874264
BW7526241,TN,WILLIAMSON,36.0365243,-86.7874264
FH4727749,TN,WILLIAMSON,36.0319395,-86.7874264
BM8040937,TN,DAVIDSON,36.1937844,-86.7878974
BI6383183,TN,WILLIAMSON,36.0202384,-86.7880544
BI9645803,TN,WILLIAMSON,36.0202384,-86.7880544
AP0393669,TN,MARSHALL,35.448804,-86.788674
BE5292420,TN,WILLIAMSON,36.024994,-86.790395
BR5292420,TN,WILLIAMSON,36.024994,-86.790395
BA9451193,TN,DAVIDSON,36.1938557,-86.7905664
BE5292418,TN,DAVIDSON,36.1738199,-86.7907627
BR5292418,TN,DAVIDSON,36.1738199,-86.7907627
BH0689351,TN,WILLIAMSON,36.026336,-86.791156
BW5384766,TN,MARSHALL,35.4711267,-86.7914299
BG9638137,TN,ROBERTSON,36.4148537,-86.7924521
FB2133851,TN,DAVIDSON,36.1325006,-86.7938567
AF8153556,TN,DAVIDSON,36.1759006,-86.794099
AH5255408,TN,MARSHALL,35.4491777,-86.794138
BD8674954,TN,DAVIDSON,36.1944731,-86.7946482
BW9492240,TN,WILLIAMSON,35.9232191,-86.7951191
AH7525439,TN,DAVIDSON,36.1601197,-86.7958844
BP9387172,TN,WILLIAMSON,35.9247172,-86.7959121
FB3527946,TN,DAVIDSON,36.1901215,-86.7966889
BT4027694,TN,MARSHALL,35.4499052,-86.7981998
BP9066437,TN,WILLIAMSON,36.0369114,-86.7988293
BR4676764,TN,DAVIDSON,36.145697,-86.7993069
BM1411038,TN,DAVIDSON,36.1537093,-86.7994752
FR4485264,TN,DAVIDSON,36.1537093,-86.7994752
FM4476215,TN,DAVIDSON,36.153571,-86.799684
BJ3937008,TN,DAVIDSON,36.1522152,-86.7997263
FC3073335,TN,DAVIDSON,36.1541632,-86.7998087
BP8148113,TN,WILLIAMSON,35.9645111,-86.8008993
AP7996347,TN,DAVIDSON,36.1563811,-86.8011233
BS6943143,TN,DAVIDSON,36.1541791,-86.8012018
FW0043365,TN,DAVIDSON,36.1582068,-86.801241
BW7449754,TN,WILLIAMSON,35.959346,-86.801277
AM8550673,TN,DAVIDSON,36.1703733,-86.8013587
FB3113177,TN,DAVIDSON,36.1548615,-86.8013587
FT0616699,TN,DAVIDSON,36.1548615,-86.8013587
BH8983428,TN,DAVIDSON,36.1300828,-86.8024654
FH4727725,TN,DAVIDSON,36.1300828,-86.8024654
BB7584611,TN,DAVIDSON,36.1539035,-86.8025815
BF9089601,TN,WILLIAMSON,35.9591215,-86.8026537
BH5933696,TN,DAVIDSON,36.1549914,-86.8051858
FP0094855,TN,DAVIDSON,36.156858,-86.8063028
BE5292278,TN,DAVIDSON,36.1474896,-86.8078722
BR5292278,TN,DAVIDSON,36.1474896,-86.8078722
FP3512399,TN,DAVIDSON,36.200364,-86.808453
BM7547283,TN,WILLIAMSON,35.9489834,-86.8102469
BT6954538,TN,WILLIAMSON,35.9660895,-86.8127669
BM8314902,TN,DAVIDSON,36.155251,-86.8140845
BW6575914,TN,DAVIDSON,36.1433551,-86.8150125
AW0408282,TN,DAVIDSON,36.105666,-86.8150729
FC0017574,TN,DAVIDSON,36.152313,-86.8155225
BM9380748,TN,DAVIDSON,36.1054707,-86.8163976
BK4576851,TN,WILLIAMSON,35.9509054,-86.8165424
BC6441252,TN,WILLIAMSON,35.9638333,-86.8169936
BA8148430,TN,WILLIAMSON,35.9129694,-86.8173694
AT9651971,TN,DAVIDSON,36.1058796,-86.8185046
BS6465694,TN,WILLIAMSON,35.9422893,-86.818582
BF3513923,TN,MARSHALL,35.4549544,-86.8187558
FR3528265,TN,WILLIAMSON,35.9589326,-86.8192799
BW6968171,TN,WILLIAMSON,35.913644,-86.8195786
BW6220901,TN,WILLIAMSON,35.946641,-86.8208181
BW5451656,TN,WILLIAMSON,35.9398067,-86.8211926
BH0688828,TN,WILLIAMSON,35.9270598,-86.8249176
BP7919460,TN,WILLIAMSON,35.9124251,-86.8284842
BC8847444,TN,WILLIAMSON,35.9520331,-86.8295855
BP7375543,TN,WILLIAMSON,35.9520331,-86.8295855
BS6977079,TN,WILLIAMSON,35.9520331,-86.8295855
FM0301503,TN,WILLIAMSON,35.9520331,-86.8295855
BW0315689,TN,DAVIDSON,36.1938934,-86.8302704
BK1535686,TN,WILLIAMSON,35.917196,-86.8303487
BW8536813,TN,WILLIAMSON,35.9141632,-86.8304665
BK9355973,TN,WILLIAMSON,35.9501749,-86.830741
BP5734593,TN,WILLIAMSON,35.9501749,-86.830741
BR4328084,TN,WILLIAMSON,35.9138804,-86.8321855
BS9616092,TN,WILLIAMSON,35.9138804,-86.8321855
BM8308341,TN,WILLIAMSON,35.9564678,-86.8328162
BK1566720,TN,WILLIAMSON,35.9142686,-86.8328587
FW0199061,TN,WILLIAMSON,35.9740355,-86.8332662
BE5501994,TN,WILLIAMSON,35.9154724,-86.8366961
BR5501994,TN,WILLIAMSON,35.9154724,-86.8366961
BO7690399,TN,WILLIAMSON,35.9059132,-86.8368976
BR5104942,TN,DAVIDSON,36.2188629,-86.8375096
BK4576837,TN,DAVIDSON,36.2099752,-86.8380905
FW4973877,TN,MARSHALL,35.3719172,-86.8385199
BW6305141,TN,DAVIDSON,36.1267851,-86.8442297
BS3914214,TN,DAVIDSON,36.1295795,-86.8446448
FH1478672,TN,DAVIDSON,36.1260733,-86.8448939
FH4727763,TN,DAVIDSON,36.1260733,-86.8448939
FH1022374,TN,WILLIAMSON,35.8693184,-86.8459939
FP1183324,TN,DAVIDSON,36.1268904,-86.847335
BH0688804,TN,DAVIDSON,36.1249881,-86.8496415
BK3861160,TN,DAVIDSON,36.1238965,-86.8505022
AB3470426,TN,DAVIDSON,36.1520152,-86.8508024
BB8782965,TN,DAVIDSON,36.1518862,-86.8511884
BT5874905,TN,DAVIDSON,36.1308329,-86.8539894
AB1557050,TN,DAVIDSON,36.1299971,-86.856774
BH0688955,TN,DAVIDSON,36.1498839,-86.8568915
AW0408256,TN,DAVIDSON,36.1504004,-86.8588121
BK4884765,TN,DAVIDSON,36.1492204,-86.8606581
BK0812734,TN,ROBERTSON,36.4880052,-86.8636035
BH0688753,TN,DAVIDSON,36.0451884,-86.8645134
AJ5907588,TN,DAVIDSON,36.3161868,-86.865396
BN5698533,TN,WILLIAMSON,35.8940867,-86.8676692
BW7025112,TN,DAVIDSON,36.101167,-86.8700987
BW9435341,KY,DAVIESS,37.6835545,-86.8717345
BH5874880,TN,DAVIDSON,36.0974411,-86.8736252
FH4727698,TN,DAVIDSON,36.0974411,-86.8736252
BE9404310,TN,ROBERTSON,36.49342,-86.8748131
BR9404310,TN,ROBERTSON,36.49342,-86.8748131
FM3776450,KY,OHIO,37.4070448,-86.8759369
BH0689197,TN,WILLIAMSON,35.9319863,-86.8763657
BW7485142,TN,ROBERTSON,36.4929619,-86.876838
AR5293155,KY,OHIO,37.4177527,-86.8785203
BK6210342,TN,WILLIAMSON,35.9325355,-86.8795935
BW5495507,KY,OHIO,37.429447,-86.8800506
BK9177747,TN,WILLIAMSON,35.8936805,-86.8809098
BT9097444,TN,WILLIAMSON,35.8929517,-86.8809676
BH0688739,TN,ROBERTSON,36.5047189,-86.882004
AS6964135,TN,ROBERTSON,36.5079212,-86.8825187
FP2018895,TN,DAVIDSON,36.1401762,-86.8829496
BP8148125,TN,WILLIAMSON,35.9646302,-86.8831063
FP4588680,TN,WILLIAMSON,35.9139795,-86.8837331
BW5852149,TN,WILLIAMSON,35.9626149,-86.8840465
FK2297910,KY,LOGAN,36.8222415,-86.8850448
FC0047286,TN,DAVIDSON,36.1392719,-86.8852924
AS5549134,TN,ROBERTSON,36.5045203,-86.8855939
BE5292381,TN,WILLIAMSON,35.9957932,-86.8856134
BR5292381,TN,WILLIAMSON,35.9957932,-86.8856134
AR3030296,KY,LOGAN,36.8458024,-86.8880339
BW5451668,TN,ROBERTSON,36.4837237,-86.8883554
BT0546498,KY,LOGAN,36.8494283,-86.8895697
FW0943185,KY,LOGAN,36.8439822,-86.891724
FT0136843,TN,DAVIDSON,36.1349734,-86.8918847
FK1171797,TN,MAURY,35.7416264,-86.8925014
FW1429655,TN,MAURY,35.7382921,-86.8930948
FF2500052,KY,HANCOCK,37.9246305,-86.895151
BL0246694,KY,HANCOCK,37.9225596,-86.8963369
BW8536801,TN,WILLIAMSON,35.9293141,-86.897956
BO5593101,KY,OHIO,37.4443422,-86.8981355
AW3001093,KY,OHIO,37.444503,-86.900399
BN3873836,KY,LOGAN,36.8432085,-86.9042046
FY4164834,KY,LOGAN,36.8432085,-86.9042046
FF2500088,KY,OHIO,37.4473306,-86.9047736
BW9378111,KY,OHIO,37.447702,-86.9051896
BW6084610,TN,DAVIDSON,36.1313848,-86.906997
BR6259976,TN,MAURY,35.7752944,-86.9127903
BT9828293,TN,WILLIAMSON,35.7850216,-86.9131923
BK7404609,TN,WILLIAMSON,35.784684,-86.9146617
BW8827454,TN,MAURY,35.774702,-86.9155327
FU4863040,TN,MAURY,35.771364,-86.9167455
BW5495672,KY,LOGAN,36.8460668,-86.91702
BP9531888,TN,MAURY,35.7752227,-86.918391
FH1694074,TN,WILLIAMSON,35.929064,-86.9184806
FH4727787,TN,WILLIAMSON,35.929064,-86.9184806
FW4167018,TN,MAURY,35.7728287,-86.9190551
BE5292406,TN,DAVIDSON,36.0748779,-86.9196262
BR5292406,TN,DAVIDSON,36.0748779,-86.9196262
BK0194491,TN,DAVIDSON,36.0731735,-86.9196814
BH0689212,TN,DAVIDSON,36.075596,-86.9221974
FG1058519,TN,WILLIAMSON,35.9285876,-86.9228607
BM2677170,TN,DAVIDSON,36.0729005,-86.9242163
BS9112082,TN,DAVIDSON,36.1066002,-86.9260001
BH9018448,TN,MAURY,35.7534963,-86.9272322
FB1773034,TN,MAURY,35.7464802,-86.9367064
FT0704557,TN,MAURY,35.7414091,-86.9372909
BP8081008,TN,DAVIDSON,36.0784993,-86.9454214
AW8921935,TN,DAVIDSON,36.0768284,-86.9465273
FP0113605,TN,DAVIDSON,36.0471797,-86.9522389
AG2533479,KY,LOGAN,36.9887852,-86.9546642
BG9617587,KY,LOGAN,36.9887852,-86.9546642
FG2317306,KY,LOGAN,36.9887852,-86.9546642
BW8395849,TN,DAVIDSON,36.0451505,-86.9557358
BK6383210,TN,DAVIDSON,36.0433386,-86.9564911
BH5081738,TN,DAVIDSON,36.0834987,-86.9571474
FG2409971,TN,WILLIAMSON,35.8954767,-86.9974776
BH3696094,TN,MAURY,35.6294463,-87.0245925
AP7191137,TN,CHEATHAM,36.3963983,-87.0268579
BK8581476,TN,MAURY,35.6300636,-87.027131
BW9183461,TN,MAURY,35.6280195,-87.0290451
BH8686733,TN,MAURY,35.6271967,-87.0302948
AR2416344,TN,GILES,35.1997251,-87.0303827
BW5384893,TN,CHEATHAM,36.2479399,-87.032599
BC5128346,KY,MUHLENBERG,37.1648492,-87.0338096
BW9290850,TN,GILES,35.1992932,-87.0386128
BR5157599,TN,GILES,35.1991234,-87.040448
BF3503744,TN,MAURY,35.6145851,-87.0425478
BR4327967,TN,GILES,35.2002201,-87.0427406
BS9616244,TN,GILES,35.2002201,-87.0427406
BW5451618,TN,MAURY,35.5990704,-87.0513407
AH9810789,KY,DAVIESS,37.7535141,-87.0579766
FW0583624,KY,DAVIESS,37.752563,-87.0585469
BE5292331,TN,CHEATHAM,36.2689857,-87.0586012
BR5292331,TN,CHEATHAM,36.2689857,-87.0586012
BR4328010,TN,MAURY,35.6000983,-87.0587284
BS9616256,TN,MAURY,35.6000983,-87.0587284
BT1596189,TN,MAURY,35.6033019,-87.0594403
BW5451632,TN,GILES,35.2014522,-87.0603966
BF7800572,TN,GILES,35.206356,-87.060943
BW9226057,KY,DAVIESS,37.7541372,-87.0614068
FW3190408,TN,CHEATHAM,36.2725688,-87.0614504
BH6518116,TN,MAURY,35.618741,-87.0632847
BK0664638,TN,MAURY,35.6020648,-87.0636082
BW8407935,TN,MAURY,35.6020648,-87.0636082
FO4343315,KY,DAVIESS,37.7781652,-87.0640955
AH9059595,TN,MAURY,35.6038603,-87.0642018
BN8327101,KY,DAVIESS,37.7550353,-87.0657824
AE0402519,TN,CHEATHAM,36.2762558,-87.0659581
BM8386941,TN,MAURY,35.6147533,-87.0678117
BH0688842,TN,MAURY,35.6045577,-87.0680849
BR2574475,KY,DAVIESS,37.7810819,-87.0760061
BP8158138,KY,DAVIESS,37.760012,-87.078367
BK6026733,KY,DAVIESS,37.7785074,-87.080883
AN5056759,KY,DAVIESS,37.7415366,-87.0953158
BP4907020,KY,DAVIESS,37.7415366,-87.0953158
BM1027920,KY,DAVIESS,37.7490411,-87.0963746
BM7153404,KY,DAVIESS,37.773066,-87.100501
BR3376351,KY,DAVIESS,37.7522127,-87.1010097
BK9950189,TN,CHEATHAM,36.0879118,-87.1019907
AL7453878,KY,DAVIESS,37.7455521,-87.1030034
BW9056006,KY,DAVIESS,37.7530012,-87.1119102
FK0568127,KY,DAVIESS,37.7645114,-87.1120835
AD3011905,KY,DAVIESS,37.772636,-87.113698
BD6072172,KY,DAVIESS,37.772701,-87.113742
BE1080364,KY,DAVIESS,37.748138,-87.11444
BK6974592,KY,DAVIESS,37.7494388,-87.1148132
BM0204646,KY,DAVIESS,37.7416708,-87.1155953
BK5689015,KY,DAVIESS,37.7373515,-87.1209719
AM3011119,KY,DAVIESS,37.7517624,-87.1216346
BW5495646,KY,DAVIESS,37.7198217,-87.1218685
BT9996616,KY,DAVIESS,37.7170323,-87.1221587
AC5260980,KY,MUHLENBERG,37.2947172,-87.1246165
BB2547428,KY,MUHLENBERG,37.2929019,-87.1251316
FF2770851,TN,WILLIAMSON,35.9714383,-87.1296696
BF3901522,TN,WILLIAMSON,35.9707515,-87.130096
BP8145864,KY,DAVIESS,37.7211458,-87.1302484
BW4688149,KY,DAVIESS,37.7211458,-87.1302484
BR2461248,KY,DAVIESS,37.7420226,-87.1305212
FP2445371,TN,WILLIAMSON,35.9737318,-87.1305227
FP0042387,KY,MCLEAN,37.489069,-87.132748
FC3689140,KY,DAVIESS,37.7595623,-87.1336779
BR1915149,KY,DAVIESS,37.7594964,-87.1343794
BF6986600,TN,WILLIAMSON,35.9608691,-87.1355095
FW4303296,TN,WILLIAMSON,35.9627597,-87.1399517
BW5496876,KY,MUHLENBERG,37.2486445,-87.147407
BK4732752,KY,DAVIESS,37.762322,-87.1483284
BW9378135,KY,DAVIESS,37.762322,-87.1483284
AN9760489,KY,DAVIESS,37.771876,-87.148383
BK4859584,KY,DAVIESS,37.7543516,-87.150849
BW6316334,KY,TODD,36.8095615,-87.1549313
BM7100427,KY,MUHLENBERG,37.2279889,-87.1592744
BR2439669,KY,MUHLENBERG,37.1984361,-87.1785113
BB2625498,KY,MUHLENBERG,37.2016338,-87.1787514
BG8835716,KY,MUHLENBERG,37.2005399,-87.1787789
BR4749529,TN,MAURY,35.5456819,-87.2004257
BF5933660,TN,MAURY,35.5422473,-87.2015542
BF7152200,TN,DICKSON,36.1044192,-87.2082002
FW1264162,TN,DICKSON,36.1047643,-87.2092062
FW1860142,TN,DICKSON,36.1047643,-87.2092062
BW6455465,TN,DICKSON,36.106563,-87.220029
FC3681954,TN,MONTGOMERY,36.5041871,-87.2565698
FS3526639,KY,MCLEAN,37.4059939,-87.2613419
BR3457442,KY,MCLEAN,37.5470377,-87.2614441
BW7671527,TN,MONTGOMERY,36.5096697,-87.2692439
AK1070717,TN,MONTGOMERY,36.5065759,-87.2716298
BS9030191,TN,MONTGOMERY,36.6026495,-87.2768113
BS3061479,TN,MONTGOMERY,36.5741248,-87.285068
FR1069283,TN,MONTGOMERY,36.5617228,-87.2888345
BW5451947,TN,MONTGOMERY,36.5945883,-87.2913287
BK3225883,TN,MONTGOMERY,36.5849508,-87.2953963
BW5672363,TN,MONTGOMERY,36.5134672,-87.2958217
BO6069860,TN,LAWRENCE,35.2369498,-87.3003302
FC4719463,TN,MONTGOMERY,36.5147492,-87.3057176
BK6556976,TN,MONTGOMERY,36.5747024,-87.306894
BW3014672,TN,MONTGOMERY,36.51646,-87.3104896
BW9272523,TN,MONTGOMERY,36.5629137,-87.3114754
FP3018341,TN,MONTGOMERY,36.5157082,-87.3131693
BW5452026,TN,LAWRENCE,35.2733882,-87.3149694
FW0918637,TN,MONTGOMERY,36.6252954,-87.3186183
BK1107526,TN,LAWRENCE,35.2620523,-87.3222683
BE8596643,TN,LAWRENCE,35.2681914,-87.3223059
BR8596643,TN,LAWRENCE,35.2681914,-87.3223059
FL1826671,TN,LAWRENCE,35.2630847,-87.3230627
AL8364680,TN,LAWRENCE,35.257075,-87.3246929
BF5874866,TN,LAWRENCE,35.2467744,-87.3271962
BT2876982,TN,MONTGOMERY,36.5184968,-87.3281469
BE5933646,TN,MONTGOMERY,36.5196336,-87.3285158
BR5933646,TN,MONTGOMERY,36.5196336,-87.3285158
BD9436292,TN,DICKSON,36.005738,-87.329206
FV0214659,TN,DICKSON,36.005738,-87.329206
BW9517686,TN,LAWRENCE,35.2409967,-87.32968
BK1248904,TN,MONTGOMERY,36.5205639,-87.330495
BH0809042,TN,LAWRENCE,35.2413687,-87.3309995
BO2680850,TN,LAWRENCE,35.2409063,-87.3340275
AH4496229,TN,LAWRENCE,35.2408101,-87.3343659
AD2509961,TN,HICKMAN,35.908132,-87.3347361
AL5649047,TN,LAWRENCE,35.2413051,-87.3349383
FE3615854,TN,HICKMAN,35.9081769,-87.3350353
AH6902008,TN,LAWRENCE,35.2249857,-87.3368761
BC8669535,TN,DICKSON,36.164458,-87.3527129
AG2966274,TN,DICKSON,36.0385651,-87.3602122
FG3463837,TN,DICKSON,36.0385651,-87.3602122
FC1408687,TN,MONTGOMERY,36.5410455,-87.3656699
BT3017123,TN,MONTGOMERY,36.5099931,-87.3657578
BK0664626,TN,DICKSON,36.0765159,-87.3711573
FP3465172,TN,MONTGOMERY,36.6252282,-87.3725435
AD1450042,TN,DICKSON,36.0715733,-87.375322
AK8942713,TN,DICKSON,36.0792261,-87.3753351
BT5676715,TN,MONTGOMERY,36.4782908,-87.3772736
BW6616075,TN,DICKSON,36.0720833,-87.3786692
BE6476433,TN,DICKSON,36.0709117,-87.3794446
BR6476433,TN,DICKSON,36.0709117,-87.3794446
BW5451644,TN,DICKSON,36.0599986,-87.3812278
BF6115023,TN,MONTGOMERY,36.4678754,-87.390277
BE5612141,TN,MONTGOMERY,36.5530947,-87.3957626
BR5612141,TN,MONTGOMERY,36.5530947,-87.3957626
BK5145126,TN,MONTGOMERY,36.5533508,-87.3968974
FT4082777,TN,MONTGOMERY,36.5502842,-87.398963
AW8226739,TN,MONTGOMERY,36.5684008,-87.4052949
BW5384831,TN,MONTGOMERY,36.5803195,-87.412868
BF7318377,TN,LAWRENCE,35.0903047,-87.4242763
FW4973853,TN,LAWRENCE,35.0903844,-87.4261176
BF5933658,TN,HICKMAN,35.8358432,-87.4315182
FW2239261,TN,MONTGOMERY,36.6291586,-87.433222
BL8520959,TN,LAWRENCE,35.0785078,-87.4366229
BR3626681,TN,HICKMAN,35.7978406,-87.436746
BW9488241,KY,CHRISTIAN,36.6676657,-87.441198
BN1577850,KY,HOPKINS,37.193127,-87.4470099
FC3431703,KY,HOPKINS,37.193127,-87.4470099
BL3215185,TN,HICKMAN,35.7788065,-87.4598028
AH0409537,TN,HICKMAN,35.7788418,-87.4670653
BW5495608,KY,CHRISTIAN,36.8301686,-87.469993
BW5495610,KY,HOPKINS,37.4235729,-87.4737076
BK7782875,KY,CHRISTIAN,36.8408142,-87.4771155
BR3686738,KY,HOPKINS,37.324614,-87.4786208
AW3138307,KY,CHRISTIAN,36.8382026,-87.4802842
BH9695226,KY,HOPKINS,37.4201356,-87.4816187
BR9649558,KY,CHRISTIAN,36.8424634,-87.4830693
AC1279644,KY,CHRISTIAN,37.0477599,-87.485448
BS8947042,KY,CHRISTIAN,36.8487883,-87.4861249
BS9382588,KY,CHRISTIAN,36.8487883,-87.4861249
FS3086356,KY,CHRISTIAN,36.8516422,-87.4874036
BW8232213,KY,CHRISTIAN,36.8656396,-87.4883682
BK4765484,KY,HOPKINS,37.350362,-87.4904709
FB4288874,KY,HOPKINS,37.3396916,-87.4927765
BM6724086,KY,HOPKINS,37.3383296,-87.4937448
AD9636602,KY,HOPKINS,37.3354968,-87.4948846
BJ7095145,KY,CHRISTIAN,36.8615653,-87.4952525
BH0694972,KY,HOPKINS,37.3407958,-87.4978042
AB9520203,KY,HOPKINS,37.3472488,-87.4978797
FB0102208,KY,HOPKINS,37.3472488,-87.4978797
BK7665942,KY,HOPKINS,37.3217098,-87.4991962
BW9378147,KY,HOPKINS,37.3217098,-87.4991962
FW0671936,KY,HOPKINS,37.3489646,-87.4993122
AC1279175,KY,CHRISTIAN,36.8712136,-87.4997414
AT7878119,KY,CHRISTIAN,36.8401468,-87.4997955
FW1270773,KY,HOPKINS,37.3184536,-87.5011682
BC3872771,KY,CHRISTIAN,36.8600275,-87.5031787
FC2677219,KY,CHRISTIAN,36.8252602,-87.5080954
BA4882127,KY,HOPKINS,37.3032058,-87.5100967
FM4273164,KY,HOPKINS,37.2738103,-87.511819
BS7201320,KY,HOPKINS,37.2740637,-87.5120125
BF5604803,KY,CHRISTIAN,36.8613991,-87.5136947
AT8488795,KY,CHRISTIAN,36.8595864,-87.5172695
BW5384867,TN,LEWIS,35.5571433,-87.5286124
AB5063730,KY,WEBSTER,37.6071123,-87.5320783
FB3592412,KY,WEBSTER,37.6071123,-87.5320783
BH0689387,TN,DICKSON,36.0929234,-87.5540789
BS1868376,TN,LEWIS,35.5485283,-87.5546499
BK2250316,KY,HENDERSON,37.8259438,-87.5566973
BR3686726,KY,HENDERSON,37.8330504,-87.5717556
